idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,19.39,1,0,0,20
2,2,0,0,18.68,2,0,1.0,20
3,5,0,0,8.4,3,0,0,20
4,5,0,1,17.85,4,0,0,20
5,6,0,1,21.97,5,0,0,20
6,5,0,2,19.04,6,0,0,20
7,2,0,1,8.16,7,0,1.0,20
8,2,0,2,11.98,8,0,1.0,20
9,4,0,0,7.96,9,0,0,20
10,4,0,1,11.34,10,0,0,20
11,4,0,2,14.1,11,0,0,20
12,2,0,3,7.9,12,0,1.0,20
13,3,0,0,6.71,13,0,0,20
14,5,0,3,20.12,14,0,0,20
15,1,0,0,6.0,15,0,0,20
16,3,0,1,8.57,16,0,0,20
17,2,0,4,5.83,17,0,1.0,20
18,1,0,1,6.16,18,0,0,20
19,1,0,2,14.24,19,0,0,20
20,3,0,2,14.68,20,0,0,20
