idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,19.03,1,0,0,20
2,6,0,1,22.15,2,0,0,20
3,3,0,0,15.55,3,0,0,20
4,4,0,0,12.05,4,0,0,20
5,5,0,0,10.19,5,0,0,20
6,6,0,2,23.05,6,0,0,20
7,4,0,1,12.77,7,0,0,20
8,4,0,2,21.67,8,0,0,20
9,1,0,0,7.26,9,0,0,20
10,3,0,1,17.36,10,0,0,20
11,1,0,1,8.25,11,0,0,20
12,5,0,1,16.73,12,0,0,20
13,3,0,2,20.92,13,0,0,20
14,3,0,3,21.38,14,0,0,20
15,1,0,2,13.67,15,0,0,20
16,2,0,0,5.95,16,0,0,20
17,1,0,3,15.68,17,0,0,20
18,2,0,1,10.24,18,0,0,20
19,2,0,2,10.87,19,0,0,20
20,2,0,3,13.65,20,0,0,20
