idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,19.89,1,0,0,20
2,2,0,0,19.33,2,0,0,20
3,2,0,1,23.02,3,0,0,20
4,1,0,0,13.9,4,0,0,20
5,3,0,1,22.26,5,0,0,20
6,6,0,0,5.99,6,0,0,20
7,1,0,1,14.0,7,0,0,20
8,1,0,2,14.61,8,0,0,20
9,6,0,1,7.47,9,0,0,20
10,5,0,0,6.46,10,0,0,20
11,4,0,0,13.62,11,0,0,20
12,1,0,3,20.39,12,0,0,20
13,6,0,2,18.64,13,0,1.0,20
14,6,0,3,15.98,14,0,1.0,20
15,4,0,1,14.05,15,0,0,20
16,5,0,1,9.46,16,0,0,20
17,4,0,2,14.25,17,0,0,20
18,5,0,2,12.3,18,0,0,20
19,5,0,3,13.59,19,0,0,20
20,6,0,4,13.24,20,0,1.0,20
