idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,7.69,0,0,0,20
2,3,0,0,11.27,0,0,1.0,20
3,4,0,0,20.07,0,0,1.0,20
4,5,0,1,14.81,0,0,0,20
5,1,0,0,20.92,0,0,1.0,20
6,3,0,1,18.37,0,0,1.0,20
7,5,0,2,15.38,0,0,1.0,20
8,4,0,1,12.35,1,0,1.0,20
9,2,0,0,8.53,2,0,1.0,20
10,1,0,1,7.44,3,0,1.0,20
11,4,0,2,19.99,4,0,1.0,20
12,2,0,1,7.67,5,0,1.0,20
13,6,0,0,23.56,6,0,1.0,20
14,1,0,2,6.71,7,0,1.0,20
15,1,0,3,16.81,8,0,1.0,20
16,3,0,2,11.07,9,0,1.0,20
17,2,0,2,11.41,10,0,1.0,20
18,6,0,1,23.48,11,0,1.0,20
19,3,0,3,20.02,12,0,1.0,20
20,2,0,3,15.79,13,0,1.0,20
