idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,9.31,1,0,0,20
2,2,0,1,11.44,2,0,1.0,20
3,2,0,2,15.37,3,0,1.0,20
4,4,0,0,13.43,4,0,0,20
5,3,0,0,5.56,5,0,1.0,20
6,4,0,1,19.19,6,0,0,20
7,4,0,2,20.36,7,0,1.0,20
8,6,0,0,23.59,8,0,1.0,20
9,3,0,1,12.3,9,0,1.0,20
10,1,0,0,6.72,10,0,1.0,20
11,2,0,3,11.3,11,0,1.0,20
12,4,0,3,19.61,12,0,1.0,20
13,4,0,4,23.77,13,0,1.0,20
14,3,0,2,17.01,14,0,1.0,20
15,5,0,0,18.64,15,0,1.0,20
16,6,0,1,17.01,16,0,1.0,20
17,3,0,3,14.73,17,0,1.0,20
18,1,0,1,5.18,18,0,1.0,20
19,2,0,4,14.59,19,0,1.0,20
20,5,0,1,23.53,20,0,1.0,20
21,6,0,2,20.44,21,0,1.0,20
22,3,0,4,18.72,22,0,1.0,20
23,5,0,2,20.11,23,0,1.0,20
24,1,0,2,9.81,24,0,1.0,20
25,5,0,3,23.46,25,0,1.0,20
