idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,13.87,1,0,1.0,20
2,6,0,0,23.75,2,0,0,20
3,3,0,1,15.04,3,0,1.0,20
4,2,0,0,8.94,4,0,1.0,20
5,3,0,2,15.46,5,0,0.9999999999999998,20
6,2,0,1,9.39,6,0,1.0,20
7,4,0,0,23.27,7,0,1.0,20
8,1,0,0,6.51,8,0,0,20
9,3,0,3,15.78,9,0,1.0,20
10,3,0,4,15.64,10,0,1.0,20
11,5,0,0,21.33,11,0,1.0,20
12,4,0,1,21.73,12,0,1.0,20
13,2,0,2,12.8,13,0,1.0,20
14,2,0,3,16.64,14,0,1.0,20
15,4,0,2,21.92,15,0,1.0,20
16,1,0,1,9.61,16,0,1.0,20
17,4,0,3,23.13,17,0,1.0,20
18,5,0,1,14.28,18,0,1.0,20
19,1,0,2,11.12,19,0,1.0,20
20,1,0,3,7.62,20,0,1.0,20
