idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,6.4,0,0,0,20
2,4,0,0,11.23,0,0,0,20
3,4,0,1,20.2,0,0,0,20
4,2,0,0,16.09,0,0,0,20
5,4,0,2,23.54,0,0,0,20
6,1,0,0,11.3,1,0,1.0,20
7,3,0,0,15.82,2,0,1.0,20
8,3,0,1,15.65,3,0,1.0,20
9,6,0,1,20.36,4,0,0,20
10,2,0,1,19.45,5,0,1.0,20
11,2,0,2,18.98,6,0,1.0,20
12,6,0,2,22.19,7,0,0,20
13,3,0,2,23.34,8,0,1.0,20
14,1,0,1,11.64,9,0,1.0,20
15,1,0,2,15.6,10,0,1.0,20
16,3,0,3,17.13,11,0,1.0,20
17,2,0,3,16.1,12,0,1.0,20
18,5,0,0,14.9,13,0,0,20
19,5,0,1,21.84,14,0,0,20
20,1,0,3,9.25,15,0,1.0,20
