idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,9.67,0,0,0,20
2,2,0,0,8.15,0,0,0,20
3,4,0,0,10.61,0,0,0,20
4,4,0,1,18.8,0,0,0,20
5,5,0,0,21.46,0,0,0.9999999999977601,20
6,6,0,0,22.29,0,0,2.2398527477304878e-12,20
7,3,0,1,11.39,0,0,0,20
8,5,0,1,15.23,1,0,0.9999999999977601,20
9,2,0,1,10.52,2,0,0,20
10,3,0,2,13.76,3,0,0,20
11,1,0,0,9.96,4,0,0,20
12,1,0,1,9.98,5,0,0,20
13,3,0,3,18.49,6,0,0,20
14,2,0,2,12.65,7,0,0,20
15,1,0,2,10.03,8,0,0,20
16,2,0,3,14.79,9,0,-3.3597791215957333e-12,20
17,1,0,3,12.36,10,0,0,20
18,2,0,4,15.91,11,0,0,20
19,5,0,2,9.74,12,0,1.00000000000112,20
20,1,0,4,14.46,13,0,0,20
