idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,5.5,0,0,0,20
2,6,0,0,19.83,0,0,0,20
3,2,0,0,23.73,0,0,1.0,20
4,5,0,1,21.74,1,0,1.0,20
5,3,0,0,14.96,2,0,1.0,20
6,1,0,0,5.14,3,0,1.0,20
7,5,0,2,21.59,4,0,1.0,20
8,2,0,1,11.96,5,0,1.0,20
9,1,0,1,10.64,6,0,1.0,20
10,1,0,2,10.11,7,0,1.0,20
11,3,0,1,12.67,8,0,1.0,20
12,4,0,0,22.76,9,0,1.0,20
13,3,0,2,15.05,10,0,1.0,20
14,3,0,3,16.94,11,0,1.0,20
15,4,0,1,13.74,12,0,1.0,20
16,1,0,3,18.16,13,0,1.0,20
17,4,0,2,22.58,14,0,1.0,20
18,2,0,2,13.94,15,0,1.0,20
19,4,0,3,23.1,16,0,1.0,20
20,2,0,3,12.13,17,0,1.0,20
