idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,18.14,0,0,0,20
2,6,0,0,23.11,0,0,0,20
3,3,0,0,19.83,0,0,0,20
4,4,0,0,9.37,0,0,0,20
5,2,0,0,15.13,0,0,0,20
6,3,0,1,22.31,1,0,0,20
7,5,0,1,18.18,2,0,0,20
8,1,0,0,6.68,3,0,1.0,20
9,4,0,1,14.08,4,0,0,20
10,4,0,2,14.1,5,0,0,20
11,1,0,1,10.62,6,0,1.0,20
12,1,0,2,15.04,7,0,1.0,20
13,4,0,3,16.11,8,0,0,20
14,1,0,3,13.14,9,0,1.0,20
15,4,0,4,21.03,10,0,0,20
16,5,0,2,18.18,11,0,0,20
17,2,0,1,16.08,12,0,0,20
18,2,0,2,16.17,13,0,0,20
19,3,0,2,23.3,14,0,0,20
20,1,0,4,6.41,15,0,1.0,20
